repeat,hand,decay,archetype,correct,confidence
4,2300,0.98,maniac,True,0.9738782276003014
4,2320,1.0,maniac,True,1.0
4,2320,0.999,maniac,True,1.0
4,2320,0.995,maniac,True,0.9999999690318503
4,2320,0.99,maniac,True,0.9999474397919482
4,2320,0.98,maniac,True,0.99851443026753
4,2340,1.0,maniac,True,1.0
4,2340,0.999,maniac,True,1.0
4,2340,0.995,maniac,True,0.9999998600330812
4,2340,0.99,maniac,True,0.9997000585738302
4,2340,0.98,maniac,True,0.9864006876920931
4,2360,1.0,maniac,True,1.0
4,2360,0.999,maniac,True,1.0
4,2360,0.995,maniac,True,0.9999999877239467
4,2360,0.99,maniac,True,0.9999647249149363
4,2360,0.98,maniac,True,0.9976240160547138
4,2380,1.0,maniac,True,1.0
4,2380,0.999,maniac,True,1.0
4,2380,0.995,maniac,True,0.999999691455273
4,2380,0.99,maniac,True,0.9991001248892413
4,2380,0.98,maniac,True,0.9465629808621516
4,2400,1.0,maniac,True,1.0
4,2400,0.999,maniac,True,1.0
4,2400,0.995,maniac,True,0.9999998152398741
4,2400,0.99,maniac,True,0.9994160668981367
4,2400,0.98,maniac,True,0.9649879902573845
4,2420,1.0,maniac,True,1.0
4,2420,0.999,maniac,True,1.0
4,2420,0.995,maniac,True,0.9999999243418042
4,2420,0.99,maniac,True,0.9997043855249176
4,2420,0.98,maniac,True,0.9776275511500663
4,2440,1.0,maniac,True,1.0
4,2440,0.999,maniac,True,1.0
4,2440,0.995,maniac,True,0.9999999966789715
4,2440,0.99,maniac,True,0.9999820395223168
4,2440,0.98,maniac,True,0.9979896138512854
4,2460,1.0,maniac,True,1.0
4,2460,0.999,maniac,True,1.0
4,2460,0.995,maniac,True,0.999999968287387
4,2460,0.99,maniac,True,0.9998062792015433
4,2460,0.98,maniac,True,0.978543802615504
4,2480,1.0,maniac,True,1.0
4,2480,0.999,maniac,True,1.0
4,2480,0.995,maniac,True,0.9999999936805988
4,2480,0.99,maniac,True,0.9999529031258853
4,2480,0.98,maniac,True,0.9940220871527151
4,2500,1.0,maniac,True,1.0
4,2500,0.999,maniac,True,1.0
4,2500,0.995,maniac,True,0.9999999988721179
4,2500,0.99,maniac,True,0.9999867787118402
4,2500,0.98,maniac,True,0.9971064029403082
4,2520,1.0,maniac,True,1.0
4,2520,0.999,maniac,True,1.0
4,2520,0.995,maniac,True,0.9999999714988258
4,2520,0.99,maniac,True,0.9996593404761309
4,2520,0.98,maniac,True,0.9466258137285568
4,2540,1.0,maniac,True,1.0
4,2540,0.999,maniac,True,1.0
4,2540,0.995,maniac,True,0.9999999960607646
4,2540,0.99,maniac,True,0.9999453218581528
4,2540,0.98,maniac,True,0.9908825538946734
4,2560,1.0,maniac,True,1.0
4,2560,0.999,maniac,True,1.0
4,2560,0.995,maniac,True,0.9999999991789088
4,2560,0.99,maniac,True,0.9999857302445199
4,2560,0.98,maniac,True,0.9971510141536598
4,2580,1.0,maniac,True,1.0
4,2580,0.999,maniac,True,1.0
4,2580,0.995,maniac,True,0.9999999994996123
4,2580,0.99,maniac,True,0.999988665738404
4,2580,0.98,maniac,True,0.997165686302225
4,2600,1.0,maniac,True,1.0
4,2600,0.999,maniac,True,1.0
4,2600,0.995,maniac,True,0.9999999973902949
4,2600,0.99,maniac,True,0.9999331781711974
4,2600,0.98,maniac,True,0.9842150613245657
4,2620,1.0,maniac,True,1.0
4,2620,0.999,maniac,True,1.0
4,2620,0.995,maniac,True,0.9999999990747794
4,2620,0.99,maniac,True,0.9999693054680124
4,2620,0.98,maniac,True,0.9910848949535576
4,2640,1.0,maniac,True,1.0
4,2640,0.999,maniac,True,1.0
4,2640,0.995,maniac,True,0.9999999957929852
4,2640,0.99,maniac,True,0.9998548890392166
4,2640,0.98,maniac,True,0.9658087127655809
4,2660,1.0,maniac,True,1.0
4,2660,0.999,maniac,True,1.0
4,2660,0.995,maniac,True,0.9999999835090757
4,2660,0.99,maniac,True,0.9994949550491619
4,2660,0.98,maniac,True,0.9228089164049256
4,2680,1.0,maniac,True,1.0
4,2680,0.999,maniac,True,1.0
4,2680,0.995,maniac,True,0.9999997194162802
4,2680,0.99,maniac,True,0.9944822737905116
4,2680,0.98,maniac,True,0.7147557783815144
4,2700,1.0,maniac,True,1.0
4,2700,0.999,maniac,True,1.0
4,2700,0.995,maniac,True,0.9999984524524319
4,2700,0.99,maniac,True,0.9818008888346469
4,2700,0.98,maniac,True,0.6300594382885538
4,2720,1.0,maniac,True,1.0
4,2720,0.999,maniac,True,1.0
4,2720,0.995,maniac,True,0.9999998408718298
4,2720,0.99,maniac,True,0.998353708586403
4,2720,0.98,maniac,True,0.9439899157628195
4,2740,1.0,maniac,True,1.0
4,2740,0.999,maniac,True,1.0
4,2740,0.995,maniac,True,0.9999993719054494
4,2740,0.99,maniac,True,0.995768533692686
4,2740,0.98,maniac,True,0.9052098822317766
4,2760,1.0,maniac,True,1.0
4,2760,0.999,maniac,True,1.0
4,2760,0.995,maniac,True,0.9999999765340927
4,2760,0.99,maniac,True,0.9998369515840968
4,2760,0.98,maniac,True,0.9949491026563211
4,2780,1.0,maniac,True,1.0
4,2780,0.999,maniac,True,1.0
4,2780,0.995,maniac,True,0.9999999956065359
4,2780,0.99,maniac,True,0.9999631159988811
4,2780,0.98,maniac,True,0.9980304596895606
4,2800,1.0,maniac,True,1.0
4,2800,0.999,maniac,True,1.0
4,2800,0.995,maniac,True,0.9999999646385337
4,2800,0.99,maniac,True,0.9997088999734158
4,2800,0.98,maniac,True,0.9829998970929669
4,2820,1.0,maniac,True,1.0
4,2820,0.999,maniac,True,1.0
4,2820,0.995,maniac,True,0.999999925355954
4,2820,0.99,maniac,True,0.9994064739583921
4,2820,0.98,maniac,True,0.9653678341844188
4,2840,1.0,maniac,True,1.0
4,2840,0.999,maniac,True,1.0
4,2840,0.995,maniac,True,0.9999982681162521
4,2840,0.99,maniac,True,0.9904489002427038
4,2840,0.98,maniac,True,0.7436791535410052
4,2860,1.0,maniac,True,1.0
4,2860,0.999,maniac,True,1.0
4,2860,0.995,maniac,True,0.9999998394864472
4,2860,0.99,maniac,True,0.9991408163696641
4,2860,0.98,maniac,True,0.9690056728299206
4,2880,1.0,maniac,True,1.0
4,2880,0.999,maniac,True,1.0
4,2880,0.995,maniac,True,0.9999998462901545
4,2880,0.99,maniac,True,0.9991549003519488
4,2880,0.98,maniac,True,0.9636677375154591
4,2900,1.0,maniac,True,1.0
4,2900,0.999,maniac,True,1.0
4,2900,0.995,maniac,True,0.9999995044443001
4,2900,0.99,maniac,True,0.9976857644496486
4,2900,0.98,maniac,True,0.9179867656748407
4,2920,1.0,maniac,True,1.0
4,2920,0.999,maniac,True,1.0
4,2920,0.995,maniac,True,0.9999996854346829
4,2920,0.99,maniac,True,0.998624479385857
4,2920,0.98,maniac,True,0.9508031335018661
4,2940,1.0,maniac,True,1.0
4,2940,0.999,maniac,True,1.0
4,2940,0.995,maniac,True,0.9999993964114351
4,2940,0.99,maniac,True,0.9977027578674936
4,2940,0.98,maniac,True,0.9275875810113633
4,2960,1.0,maniac,True,1.0
4,2960,0.999,maniac,True,1.0
4,2960,0.995,maniac,True,0.9999992813491104
4,2960,0.99,maniac,True,0.9975034853350162
4,2960,0.98,maniac,True,0.9229145173319746
4,2980,1.0,maniac,True,1.0
4,2980,0.999,maniac,True,1.0
4,2980,0.995,maniac,True,0.9999996104470785
4,2980,0.99,maniac,True,0.9987067654340711
4,2980,0.98,maniac,True,0.9587903434044005
4,3000,1.0,maniac,True,1.0
4,3000,0.999,maniac,True,1.0
4,3000,0.995,maniac,True,0.9999908553176149
4,3000,0.99,maniac,True,0.9809874759932354
4,3000,0.98,maniac,True,0.733282209140242
5,20,1.0,maniac,True,0.917973691528517
5,20,0.999,maniac,True,0.9146639309004518
5,20,0.995,maniac,True,0.9006778298720356
5,20,0.99,maniac,True,0.8815673578970309
5,20,0.98,maniac,True,0.8384286234442248
5,40,1.0,maniac,True,0.944219590063888
5,40,0.999,maniac,True,0.9381984201146008
5,40,0.995,maniac,True,0.910408403314776
5,40,0.99,maniac,True,0.8680365919320163
5,40,0.98,maniac,True,0.7660245675285721
5,60,1.0,maniac,True,0.9919917739991181
5,60,0.999,maniac,True,0.9902998792990948
5,60,0.995,maniac,True,0.9809847010892293
5,60,0.99,maniac,True,0.9628974263264027
5,60,0.98,maniac,True,0.9051556600308013
5,80,1.0,maniac,True,0.9608419263646204
5,80,0.999,maniac,True,0.9503792933393286
5,80,0.995,maniac,True,0.8936488475682455
5,80,0.99,maniac,True,0.799498501292178
5,80,0.98,maniac,True,0.6129922616917081
5,100,1.0,maniac,True,0.9922795591277136
5,100,0.999,maniac,True,0.9891082313969335
5,100,0.995,maniac,True,0.9676902634397628
5,100,0.99,maniac,True,0.9219616438947043
5,100,0.98,maniac,True,0.8086253319074147
5,120,1.0,maniac,True,0.9997132609269472
5,120,0.999,maniac,True,0.9995283518807286
5,120,0.995,maniac,True,0.9977567160217843
5,120,0.99,maniac,True,0.9920231305774501
5,120,0.98,maniac,True,0.9689766009893896
5,140,1.0,maniac,True,0.9999897046784979
5,140,0.999,maniac,True,0.9999787885086511
5,140,0.995,maniac,True,0.9997977299050103
5,140,0.99,maniac,True,0.9987184100691138
5,140,0.98,maniac,True,0.9897151849515957
5,160,1.0,maniac,True,0.9999996717738927
5,160,0.999,maniac,True,0.9999990988641668
5,160,0.995,maniac,True,0.9999796119244373
5,160,0.99,maniac,True,0.9997455820958412
5,160,0.98,maniac,True,0.9957707406223525
5,180,1.0,maniac,True,0.999999990125337
5,180,0.999,maniac,True,0.9999999617545527
5,180,0.995,maniac,True,0.9999976506162243
5,180,0.99,maniac,True,0.9999391896344215
5,180,0.98,maniac,True,0.9979784042127562
5,200,1.0,maniac,True,0.9999999998214117
5,200,0.999,maniac,True,0.9999999989339047
5,200,0.995,maniac,True,0.9999997741518556
5,200,0.99,maniac,True,0.9999857958576449
5,200,0.98,maniac,True,0.9988983398273076
5,220,1.0,maniac,True,0.9999999999498668
5,220,0.999,maniac,True,0.9999999995241591
5,220,0.995,maniac,True,0.999999653747725
5,220,0.99,maniac,True,0.9999542568732068
5,220,0.98,maniac,True,0.9944360347996388
5,240,1.0,maniac,True,0.9999999999542427
5,240,0.999,maniac,True,0.9999999992964949
5,240,0.995,maniac,True,0.999998339182433
5,240,0.99,maniac,True,0.999620295380062
5,240,0.98,maniac,True,0.9510527338353226
5,260,1.0,maniac,True,0.999999999999931
5,260,0.999,maniac,True,0.9999999999981756
5,260,0.995,maniac,True,0.9999999840290944
5,260,0.99,maniac,True,0.9999928950336124
5,260,0.98,maniac,True,0.9986727430474683
5,280,1.0,maniac,True,0.9999999999999462
5,280,0.999,maniac,True,0.9999999999974757
5,280,0.995,maniac,True,0.9999999202713853
5,280,0.99,maniac,True,0.9999410162047394
5,280,0.98,maniac,True,0.9884444298663476
5,300,1.0,maniac,True,0.9999999999999994
5,300,0.999,maniac,True,0.9999999999999485
5,300,0.995,maniac,True,0.9999999935212003
5,300,0.99,maniac,True,0.9999914680983165
5,300,0.98,maniac,True,0.9978147027694004
5,320,1.0,maniac,True,1.0
5,320,0.999,maniac,True,0.9999999999999966
5,320,0.995,maniac,True,0.9999999981061382
5,320,0.99,maniac,True,0.9999953778957181
5,320,0.98,maniac,True,0.9983502592007037
5,340,1.0,maniac,True,1.0
5,340,0.999,maniac,True,0.9999999999999996
5,340,0.995,maniac,True,0.9999999989952998
5,340,0.99,maniac,True,0.999995878112146
5,340,0.98,maniac,True,0.9982725342774983
5,360,1.0,maniac,True,1.0
5,360,0.999,maniac,True,1.0
5,360,0.995,maniac,True,0.9999999994460652
5,360,0.99,maniac,True,0.9999960759140594
5,360,0.98,maniac,True,0.9979262351618209
5,380,1.0,maniac,True,1.0
5,380,0.999,maniac,True,1.0
5,380,0.995,maniac,True,0.9999999992451086
5,380,0.99,maniac,True,0.9999918243464895
5,380,0.98,maniac,True,0.995561139301841
5,400,1.0,maniac,True,1.0
5,400,0.999,maniac,True,1.0
5,400,0.995,maniac,True,0.9999999976445788
5,400,0.99,maniac,True,0.9999650650276447
5,400,0.98,maniac,True,0.9833283935274113
5,420,1.0,maniac,True,1.0
5,420,0.999,maniac,True,1.0
5,420,0.995,maniac,True,0.9999999993822077
5,420,0.99,maniac,True,0.9999877595121148
5,420,0.98,maniac,True,0.9943579974016623
5,440,1.0,maniac,True,1.0
5,440,0.999,maniac,True,1.0
5,440,0.995,maniac,True,0.9999999997905895
5,440,0.99,maniac,True,0.9999947897959335
5,440,0.98,maniac,True,0.9977800892373064
5,460,1.0,maniac,True,1.0
5,460,0.999,maniac,True,1.0
5,460,0.995,maniac,True,0.9999999979790076
5,460,0.99,maniac,True,0.9999376016735132
5,460,0.98,maniac,True,0.9756443681187738
5,480,1.0,maniac,True,1.0
5,480,0.999,maniac,True,1.0
5,480,0.995,maniac,True,0.9999999999563389
5,480,0.99,maniac,True,0.9999981667681479
5,480,0.98,maniac,True,0.9991339843758632
5,500,1.0,maniac,True,1.0
5,500,0.999,maniac,True,1.0
5,500,0.995,maniac,True,0.9999999998061488
5,500,0.99,maniac,True,0.9999894355534568
5,500,0.98,maniac,True,0.9945743178030977
5,520,1.0,maniac,True,1.0
5,520,0.999,maniac,True,1.0
5,520,0.995,maniac,True,0.9999999991673133
5,520,0.99,maniac,True,0.9999535429101272
5,520,0.98,maniac,True,0.9827848123485382
5,540,1.0,maniac,True,1.0
5,540,0.999,maniac,True,1.0
5,540,0.995,maniac,True,0.99999999544754
5,540,0.99,maniac,True,0.9997692234139594
5,540,0.98,maniac,True,0.945730669639525
5,560,1.0,maniac,True,1.0
5,560,0.999,maniac,True,1.0
5,560,0.995,maniac,True,0.9999999962598506
5,560,0.99,maniac,True,0.9998425307603077
5,560,0.98,maniac,True,0.9751691371950698
5,580,1.0,maniac,True,1.0
5,580,0.999,maniac,True,1.0
5,580,0.995,maniac,True,0.9999999965961863
5,580,0.99,maniac,True,0.9998548577186394
5,580,0.98,maniac,True,0.9769107738336674
5,600,1.0,maniac,True,1.0
5,600,0.999,maniac,True,1.0
5,600,0.995,maniac,True,0.9999999954825499
5,600,0.99,maniac,True,0.9998193304020778
5,600,0.98,maniac,True,0.9745666645923321
5,620,1.0,maniac,True,1.0
5,620,0.999,maniac,True,1.0
5,620,0.995,maniac,True,0.9999999983945516
5,620,0.99,maniac,True,0.9999342508489796
5,620,0.98,maniac,True,0.9901317545297731
5,640,1.0,maniac,True,1.0
5,640,0.999,maniac,True,1.0
5,640,0.995,maniac,True,0.9999999813704467
5,640,0.99,maniac,True,0.9994071258708617
5,640,0.98,maniac,True,0.9426028092406823
5,660,1.0,maniac,True,1.0
5,660,0.999,maniac,True,1.0
5,660,0.995,maniac,True,0.9999999982546991
5,660,0.99,maniac,True,0.9999414722193894
5,660,0.98,maniac,True,0.9931332962695888
5,680,1.0,maniac,True,1.0
5,680,0.999,maniac,True,1.0
5,680,0.995,maniac,True,0.9999999993484885
5,680,0.99,maniac,True,0.9999745832718137
5,680,0.98,maniac,True,0.9959556514572361
5,700,1.0,maniac,True,1.0
5,700,0.999,maniac,True,1.0
5,700,0.995,maniac,True,0.9999999979639496
5,700,0.99,maniac,True,0.9999179951851188
5,700,0.98,maniac,True,0.9864871121590997
5,720,1.0,maniac,True,1.0
5,720,0.999,maniac,True,1.0
5,720,0.995,maniac,True,0.9999999991866101
5,720,0.99,maniac,True,0.999965838169003
5,720,0.98,maniac,True,0.9941102390058798
5,740,1.0,maniac,True,1.0
5,740,0.999,maniac,True,1.0
5,740,0.995,maniac,True,0.9999999912232211
5,740,0.99,maniac,True,0.9996767020820202
5,740,0.98,maniac,True,0.9574127487213234
5,760,1.0,maniac,True,1.0
5,760,0.999,maniac,True,1.0
5,760,0.995,maniac,True,0.9999999997280129
5,760,0.99,maniac,True,0.9999871245659111
5,760,0.98,maniac,True,0.9973549897118711
5,780,1.0,maniac,True,1.0
5,780,0.999,maniac,True,1.0
5,780,0.995,maniac,True,0.9999999999235354
5,780,0.99,maniac,True,0.9999951477191964
5,780,0.98,maniac,True,0.9984790722623657
5,800,1.0,maniac,True,1.0
5,800,0.999,maniac,True,1.0
5,800,0.995,maniac,True,0.9999999997225992
5,800,0.99,maniac,True,0.9999789369107795
5,800,0.98,maniac,True,0.9924388533523351
5,820,1.0,maniac,True,1.0
5,820,0.999,maniac,True,1.0
5,820,0.995,maniac,True,0.9999999999371243
5,820,0.99,maniac,True,0.9999938729457888
5,820,0.98,maniac,True,0.9972053584693149
5,840,1.0,maniac,True,1.0
5,840,0.999,maniac,True,1.0
5,840,0.995,maniac,True,0.9999999990302544
5,840,0.99,maniac,True,0.9999143817918854
5,840,0.98,maniac,True,0.9740757342875987
5,860,1.0,maniac,True,1.0
5,860,0.999,maniac,True,1.0
5,860,0.995,maniac,True,0.9999999993718778
5,860,0.99,maniac,True,0.9999485916634125
5,860,0.98,maniac,True,0.9874496924751172
5,880,1.0,maniac,True,1.0
5,880,0.999,maniac,True,1.0
5,880,0.995,maniac,True,0.9999999991999741
5,880,0.99,maniac,True,0.9999351123302069
5,880,0.98,maniac,True,0.9852820085236448
5,900,1.0,maniac,True,1.0
5,900,0.999,maniac,True,1.0
5,900,0.995,maniac,True,0.9999999986517722
5,900,0.99,maniac,True,0.9998869214110978
5,900,0.98,maniac,True,0.9742617590556785
5,920,1.0,maniac,True,1.0
5,920,0.999,maniac,True,1.0
5,920,0.995,maniac,True,0.9999999957929193
5,920,0.99,maniac,True,0.9997028673717689
5,920,0.98,maniac,True,0.9516504866874873
5,940,1.0,maniac,True,1.0
5,940,0.999,maniac,True,1.0
5,940,0.995,maniac,True,0.9999999994750831
5,940,0.99,maniac,True,0.9999668618023135
5,940,0.98,maniac,True,0.9951214290947059
5,960,1.0,maniac,True,1.0
5,960,0.999,maniac,True,1.0
5,960,0.995,maniac,True,0.9999999999421176
5,960,0.99,maniac,True,0.999995032556048
5,960,0.98,maniac,True,0.9986833469217298
5,980,1.0,maniac,True,1.0
5,980,0.999,maniac,True,1.0
5,980,0.995,maniac,True,0.9999999999758556
5,980,0.99,maniac,True,0.999997333439955
5,980,0.98,maniac,True,0.9989703464982642
5,1000,1.0,maniac,True,1.0
5,1000,0.999,maniac,True,1.0
5,1000,0.995,maniac,True,0.9999999997713662
5,1000,0.99,maniac,True,0.9999701402053507
5,1000,0.98,maniac,True,0.9869243319330593
5,1020,1.0,maniac,True,1.0
5,1020,0.999,maniac,True,1.0
5,1020,0.995,maniac,True,0.999999999888141
5,1020,0.99,maniac,True,0.9999843226215187
5,1020,0.98,maniac,True,0.9933931033571637
5,1040,1.0,maniac,True,1.0
5,1040,0.999,maniac,True,1.0
5,1040,0.995,maniac,True,0.9999999982439994
5,1040,0.99,maniac,True,0.9997933356267191
5,1040,0.98,maniac,True,0.9454301386781658
5,1060,1.0,maniac,True,1.0
5,1060,0.999,maniac,True,1.0
5,1060,0.995,maniac,True,0.9999999980703966
5,1060,0.99,maniac,True,0.9998142067805552
5,1060,0.98,maniac,True,0.9645652695025267
5,1080,1.0,maniac,True,1.0
5,1080,0.999,maniac,True,1.0
5,1080,0.995,maniac,True,0.9999999970067057
5,1080,0.99,maniac,True,0.9997728798592176
5,1080,0.98,maniac,True,0.9691213692391227
5,1100,1.0,maniac,True,1.0
5,1100,0.999,maniac,True,1.0
5,1100,0.995,maniac,True,0.9999999893514989
5,1100,0.99,maniac,True,0.9993609729511398
5,1100,0.98,maniac,True,0.9355551366542895
5,1120,1.0,maniac,True,1.0
5,1120,0.999,maniac,True,1.0
5,1120,0.995,maniac,True,0.9999999934878882
5,1120,0.99,maniac,True,0.9996564091512479
5,1120,0.98,maniac,True,0.9657832897106972
5,1140,1.0,maniac,True,1.0
5,1140,0.999,maniac,True,1.0
5,1140,0.995,maniac,True,0.9999999543248907
5,1140,0.99,maniac,True,0.9983197184577222
5,1140,0.98,maniac,True,0.8961550741752334
5,1160,1.0,maniac,True,1.0
5,1160,0.999,maniac,True,1.0
5,1160,0.995,maniac,True,0.9999999887962024
5,1160,0.99,maniac,True,0.9996275204706919
5,1160,0.98,maniac,True,0.9736720694110763
5,1180,1.0,maniac,True,1.0
5,1180,0.999,maniac,True,1.0
5,1180,0.995,maniac,True,0.9999999964870376
5,1180,0.99,maniac,True,0.9998896572158763
5,1180,0.98,maniac,True,0.9913264338141697
5,1200,1.0,maniac,True,1.0
5,1200,0.999,maniac,True,1.0
5,1200,0.995,maniac,True,0.9999999911365405
5,1200,0.99,maniac,True,0.9997538845989634
5,1200,0.98,maniac,True,0.9810644589842762
5,1220,1.0,maniac,True,1.0
5,1220,0.999,maniac,True,1.0
5,1220,0.995,maniac,True,0.9999999800783315
5,1220,0.99,maniac,True,0.9995398365050745
5,1220,0.98,maniac,True,0.9692704617519008
5,1240,1.0,maniac,True,1.0
5,1240,0.999,maniac,True,1.0
5,1240,0.995,maniac,True,0.9999999905940572
5,1240,0.99,maniac,True,0.9997996922962461
5,1240,0.98,maniac,True,0.9860474827720941
5,1260,1.0,maniac,True,1.0
5,1260,0.999,maniac,True,1.0
5,1260,0.995,maniac,True,0.9999999942859209
5,1260,0.99,maniac,True,0.9998673273635508
5,1260,0.98,maniac,True,0.9877482584613355
5,1280,1.0,maniac,True,1.0
5,1280,0.999,maniac,True,1.0
5,1280,0.995,maniac,True,0.999999999038978
5,1280,0.99,maniac,True,0.9999740668945863
5,1280,0.98,maniac,True,0.9967264163915311
5,1300,1.0,maniac,True,1.0
5,1300,0.999,maniac,True,1.0
5,1300,0.995,maniac,True,0.9999999444177893
5,1300,0.99,maniac,True,0.9987843714046115
5,1300,0.98,maniac,True,0.8987707379388937
5,1320,1.0,maniac,True,1.0
5,1320,0.999,maniac,True,1.0
5,1320,0.995,maniac,True,0.9999999756496348
5,1320,0.99,maniac,True,0.9995105608551752
5,1320,0.98,maniac,True,0.9605187735964205
5,1340,1.0,maniac,True,1.0
5,1340,0.999,maniac,True,1.0
5,1340,0.995,maniac,True,0.9999998646293755
5,1340,0.99,maniac,True,0.9978061048434005
5,1340,0.98,maniac,True,0.8754224210950126
5,1360,1.0,maniac,True,1.0
5,1360,0.999,maniac,True,1.0
5,1360,0.995,maniac,True,0.9999998717240888
5,1360,0.99,maniac,True,0.9984151019186975
5,1360,0.98,maniac,True,0.9297496768846898
5,1380,1.0,maniac,True,1.0
5,1380,0.999,maniac,True,1.0
5,1380,0.995,maniac,True,0.9999999769452147
5,1380,0.99,maniac,True,0.9997145299010542
5,1380,0.98,maniac,True,0.9844483543322955
5,1400,1.0,maniac,True,1.0
5,1400,0.999,maniac,True,1.0
5,1400,0.995,maniac,True,0.999999988968058
5,1400,0.99,maniac,True,0.9998658103614607
5,1400,0.98,maniac,True,0.9918496287273777
5,1420,1.0,maniac,True,1.0
5,1420,0.999,maniac,True,1.0
5,1420,0.995,maniac,True,0.999999997154308
5,1420,0.99,maniac,True,0.9999555052257324
5,1420,0.98,maniac,True,0.9954360779459825
5,1440,1.0,maniac,True,1.0
5,1440,0.999,maniac,True,1.0
5,1440,0.995,maniac,True,0.999999999100078
5,1440,0.99,maniac,True,0.9999824731550232
5,1440,0.98,maniac,True,0.9974538558856103
5,1460,1.0,maniac,True,1.0
5,1460,0.999,maniac,True,1.0
5,1460,0.995,maniac,True,0.9999999996379887
5,1460,0.99,maniac,True,0.9999904348542594
5,1460,0.98,maniac,True,0.9979093430721998
5,1480,1.0,maniac,True,1.0
5,1480,0.999,maniac,True,1.0
5,1480,0.995,maniac,True,0.9999999993683322
5,1480,0.99,maniac,True,0.9999784731123125
5,1480,0.98,maniac,True,0.9940056387318059
5,1500,1.0,maniac,True,1.0
5,1500,0.999,maniac,True,1.0
5,1500,0.995,maniac,True,0.9999999993359654
5,1500,0.99,maniac,True,0.9999725241494776
5,1500,0.98,maniac,True,0.9915687107471314
5,1520,1.0,maniac,True,1.0
5,1520,0.999,maniac,True,1.0
5,1520,0.995,maniac,True,0.999999999831191
5,1520,0.99,maniac,True,0.9999918668378884
5,1520,0.98,maniac,True,0.9973941223362652
5,1540,1.0,maniac,True,1.0
5,1540,0.999,maniac,True,1.0
5,1540,0.995,maniac,True,0.9999999994613942
5,1540,0.99,maniac,True,0.9999730010654563
5,1540,0.98,maniac,True,0.9924181043765865
5,1560,1.0,maniac,True,1.0
5,1560,0.999,maniac,True,1.0
5,1560,0.995,maniac,True,0.9999999998104404
5,1560,0.99,maniac,True,0.9999885553929647
5,1560,0.98,maniac,True,0.9962639562238382
5,1580,1.0,maniac,True,1.0
5,1580,0.999,maniac,True,1.0
5,1580,0.995,maniac,True,0.9999999992967584
5,1580,0.99,maniac,True,0.9999512814629082
5,1580,0.98,maniac,True,0.9831130646246529
5,1600,1.0,maniac,True,1.0
5,1600,0.999,maniac,True,1.0
5,1600,0.995,maniac,True,0.9999999972922217
5,1600,0.99,maniac,True,0.999830199476383
5,1600,0.98,maniac,True,0.9594552260478685
5,1620,1.0,maniac,True,1.0
5,1620,0.999,maniac,True,1.0
5,1620,0.995,maniac,True,0.9999999944679242
5,1620,0.99,maniac,True,0.999698797126857
5,1620,0.98,maniac,True,0.9493211090319303
5,1640,1.0,maniac,True,1.0
5,1640,0.999,maniac,True,1.0
5,1640,0.995,maniac,True,0.999999996595423
5,1640,0.99,maniac,True,0.9998384395996365
5,1640,0.98,maniac,True,0.9774549451395861
5,1660,1.0,maniac,True,1.0
5,1660,0.999,maniac,True,1.0
5,1660,0.995,maniac,True,0.9999999969423093
5,1660,0.99,maniac,True,0.9998581754607215
5,1660,0.98,maniac,True,0.9798335308500978
5,1680,1.0,maniac,True,1.0
5,1680,0.999,maniac,True,1.0
5,1680,0.995,maniac,True,0.9999999939284943
5,1680,0.99,maniac,True,0.9997608547093653
5,1680,0.98,maniac,True,0.9730367589472743
5,1700,1.0,maniac,True,1.0
5,1700,0.999,maniac,True,1.0
5,1700,0.995,maniac,True,0.9999999946456241
5,1700,0.99,maniac,True,0.9998212740288789
5,1700,0.98,maniac,True,0.9828977033946839
5,1720,1.0,maniac,True,1.0
5,1720,0.999,maniac,True,1.0
5,1720,0.995,maniac,True,0.9999999989380709
5,1720,0.99,maniac,True,0.9999592015366491
5,1720,0.98,maniac,True,0.9945449818205709
5,1740,1.0,maniac,True,1.0
5,1740,0.999,maniac,True,1.0
5,1740,0.995,maniac,True,0.9999999998190165
5,1740,0.99,maniac,True,0.9999923778946773
5,1740,0.98,maniac,True,0.9987638033201165
5,1760,1.0,maniac,True,1.0
5,1760,0.999,maniac,True,1.0
5,1760,0.995,maniac,True,0.9999999998802953
5,1760,0.99,maniac,True,0.9999934012774495
5,1760,0.98,maniac,True,0.9983208682308901
5,1780,1.0,maniac,True,1.0
5,1780,0.999,maniac,True,1.0
5,1780,0.995,maniac,True,0.9999999950996847
5,1780,0.99,maniac,True,0.9997340327217222
5,1780,0.98,maniac,True,0.9423416358870582
5,1800,1.0,maniac,True,1.0
5,1800,0.999,maniac,True,1.0
5,1800,0.995,maniac,True,0.9999999976573274
5,1800,0.99,maniac,True,0.9998688450620902
5,1800,0.98,maniac,True,0.9728499978880845
5,1820,1.0,maniac,True,1.0
5,1820,0.999,maniac,True,1.0
5,1820,0.995,maniac,True,0.9999999994828089
5,1820,0.99,maniac,True,0.999969618741464
5,1820,0.98,maniac,True,0.99350031657503
5,1840,1.0,maniac,True,1.0
5,1840,0.999,maniac,True,1.0
5,1840,0.995,maniac,True,0.9999999999653101
5,1840,0.99,maniac,True,0.9999974195759315
5,1840,0.98,maniac,True,0.9992234741976518
5,1860,1.0,maniac,True,1.0
5,1860,0.999,maniac,True,1.0
5,1860,0.995,maniac,True,0.9999999996641746
5,1860,0.99,maniac,True,0.9999728171333996
